Heat No,Date,Location,Sample_Id,NPP
199835,15-Jan-25,CCM,Y6,72
199835,15-Jan-25,CCM,Z7,70
199836,15-Jan-25,LRF,L4,71
199836,15-Jan-25,CCM,X5,77
199836,15-Jan-25,CCM,Y6,76
199836,15-Jan-25,CCM,Z7,76
199837,15-Jan-25,LRF,L4,66
199837,15-Jan-25,CCM,X5,62
199837,15-Jan-25,CCM,Y5,61
199838,15-Jan-25,LRF,L4,71
199838,15-Jan-25,LRF,L5,70
199838,15-Jan-25,CCM,X5,82
199838,15-Jan-25,CCM,Y6,78
199838,15-Jan-25,CCM,Z7,78
199839,15-Jan-25,LRF,L4,59
199839,15-Jan-25,LRF,L5,59
199839,15-Jan-25,LRF,L6,52
199839,15-Jan-25,CCM,X5,55
199839,15-Jan-25,CCM,Y5,53
199839,15-Jan-25,CCM,Z5,53
199840,15-Jan-25,LRF,L4,68
199840,15-Jan-25,LRF,L5,75
199840,15-Jan-25,CCM,X5,89
199840,16-Jan-25,CCM,Y6,89
199840,16-Jan-25,CCM,Z7,88
199841,15-Jan-25,LRF,L4,64
199841,15-Jan-25,CCM,X5,65
199841,15-Jan-25,CCM,Y5,66
199841,15-Jan-25,CCM,Z5,68
199842,15-Jan-25,LRF,L5,58
199842,15-Jan-25,LRF,L6,59
199842,15-Jan-25,CCM,X5,59
199842,15-Jan-25,CCM,Y6,60
199842,15-Jan-25,CCM,Z7,60
199843,15-Jan-25,LRF,L4,70
199843,15-Jan-25,CCM,X5,84
199843,15-Jan-25,CCM,Y6,88
199843,15-Jan-25,CCM,Z7,78
199844,15-Jan-25,LRF,L4,101
199844,15-Jan-25,LRF,L5,61
199844,15-Jan-25,CCM,X5,66
199844,15-Jan-25,CCM,Y5,67
199844,15-Jan-25,CCM,Z5,68
199845,15-Jan-25,LRF,L4,72
199845,15-Jan-25,CCM,X5,84
199845,15-Jan-25,CCM,Y6,88
199845,15-Jan-25,CCM,Z7,85
199846,16-Jan-25,CCM,X5,71
199846,16-Jan-25,CCM,Y6,71
199846,16-Jan-25,CCM,Z7,67
199847,15-Jan-25,LRF,L4,57
199847,16-Jan-25,CCM,X5,56
199847,16-Jan-25,CCM,Y6,52
199847,16-Jan-25,CCM,Z7,53
199848,15-Jan-25,LRF,L4,61
199848,15-Jan-25,LRF,L5,64
199848,16-Jan-25,CCM,X5,69
199848,16-Jan-25,CCM,Y6,69
199848,16-Jan-25,CCM,Z7,68
199849,15-Jan-25,LRF,L4,73
199849,16-Jan-25,CCM,X5,62
199849,16-Jan-25,CCM,Y6,67
199849,16-Jan-25,CCM,Z7,66
199849,17-Jan-25,Sequence,X3,73
199849,17-Jan-25,Sequence,Y4,72
199849,17-Jan-25,Sequence,Z5,77
199850,15-Jan-25,LRF,L4,73
199850,15-Jan-25,LRF,L5,77
199850,16-Jan-25,CCM,X5,90
199850,16-Jan-25,CCM,Y6,88
199850,16-Jan-25,CCM,Z7,84
199851,15-Jan-25,LRF,L4,54
199851,15-Jan-25,LRF,L5,55
199851,16-Jan-25,CCM,X5,69
199851,16-Jan-25,CCM,Y6,63
199851,16-Jan-25,CCM,Z7,64
199852,15-Jan-25,LRF,L4,53
199852,16-Jan-25,CCM,X5,55
199852,16-Jan-25,CCM,Z7,56
199852,16-Jan-25,CCM,Y6,56
199853,15-Jan-25,LRF,L4,54
199853,15-Jan-25,LRF,L5,52
199853,16-Jan-25,CCM,X5,53
199853,16-Jan-25,CCM,Y6,53
199853,16-Jan-25,CCM,Z7,55
199854,15-Jan-25,LRF,L4,125
199854,15-Jan-25,LRF,L5,123
199854,16-Jan-25,CCM,X5,123
199854,16-Jan-25,CCM,Y6,120
199854,16-Jan-25,CCM,Z7,121
199855,15-Jan-25,LRF,L4,48
199855,15-Jan-25,LRF,L5,50
199855,16-Jan-25,CCM,X5,57
199855,16-Jan-25,CCM,Y6,53
199855,16-Jan-25,CCM,Z7,52
199856,15-Jan-25,LRF,L4,105
199856,15-Jan-25,LRF,L5,106
199856,16-Jan-25,CCM,X5,116
199856,16-Jan-25,CCM,Y6,120
199856,16-Jan-25,CCM,Z7,117
199857,15-Jan-25,LRF,L4,140
199857,15-Jan-25,LRF,L5,134
199857,16-Jan-25,CCM,X5,156
199857,16-Jan-25,CCM,Z7,157
199858,15-Jan-25,LRF,L4,85
199858,15-Jan-25,LRF,L5,127
199858,16-Jan-25,CCM,X5,140
199858,16-Jan-25,CCM,Y6,139
199858,16-Jan-25,CCM,Z7,136
199859,15-Jan-25,LRF,L4,139
199859,16-Jan-25,CCM,X5,147
199859,16-Jan-25,CCM,Y6,158
199859,16-Jan-25,CCM,Z7,145
199860,15-Jan-25,LRF,L4,114
199860,16-Jan-25,CCM,X5,130
199860,16-Jan-25,CCM,Y6,129
199860,16-Jan-25,CCM,Z7,131
199861,15-Jan-25,LRF,L4,112
199861,15-Jan-25,LRF,L5,113
199861,16-Jan-25,CCM,X5,126
199861,16-Jan-25,CCM,Y6,128
199861,16-Jan-25,CCM,Z7,125
199862,15-Jan-25,LRF,L4,64
199862,16-Jan-25,CCM,X5,76
199862,16-Jan-25,CCM,Y5,74
199863,15-Jan-25,LRF,L4,103
199863,16-Jan-25,Sequence,XR5,157
199863,16-Jan-25,Sequence,YR6,117
199863,16-Jan-25,Sequence,ZR7,153
199863,16-Jan-25,CCM,X5,115
199863,16-Jan-25,CCM,Y5,113
199863,16-Jan-25,CCM,Z5,113
199864,15-Jan-25,LRF,L4,73
199864,16-Jan-25,CCM,X3,72
199864,16-Jan-25,CCM,Z5,69
199865,15-Jan-25,LRF,L4,71
199865,15-Jan-25,LRF,L5,69
199865,16-Jan-25,CCM,X3,72
199865,16-Jan-25,CCM,Y4,72
199865,16-Jan-25,CCM,Z5,71
199866,15-Jan-25,LRF,L4,66
199866,15-Jan-25,LRF,L5,64
199866,16-Jan-25,CCM,X5,70
199866,16-Jan-25,CCM,Y6,70
199866,16-Jan-25,CCM,Z7,68
199867,16-Jan-25,LRF,L4,62
199867,16-Jan-25,LRF,L5,67
199867,16-Jan-25,Sequence,X5R,71
199867,16-Jan-25,Sequence,Y6R,71
199867,16-Jan-25,Sequence,Z7R,71
199867,16-Jan-25,CCM,X5,83
199867,16-Jan-25,CCM,Y5,81
199867,16-Jan-25,CCM,Z5,84
199868,16-Jan-25,LRF,L4,69
199868,16-Jan-25,LRF,L5,70
199868,16-Jan-25,CCM,X3,75
199868,16-Jan-25,CCM,Y4,76
199868,16-Jan-25,CCM,Z5,82
199869,16-Jan-25,LRF,L4,111
199869,16-Jan-25,LRF,L5,52
199869,16-Jan-25,LRF,L6,58
199869,16-Jan-25,CCM,X3,72
199869,16-Jan-25,CCM,Y4,71
199869,16-Jan-25,CCM,Z5,68
199870,16-Jan-25,LRF,L4,92
199870,16-Jan-25,CCM,X5,96
199870,16-Jan-25,CCM,Y6,94
199870,16-Jan-25,CCM,Z7,93
199871,16-Jan-25,LRF,L4,61
199871,16-Jan-25,CCM,X3,66
199871,16-Jan-25,CCM,Y4,65
199871,16-Jan-25,CCM,Z5,66
199872,16-Jan-25,LRF,L5,80
199872,16-Jan-25,CCM,Z7,96
199872,16-Jan-25,CCM,X5,92
199872,16-Jan-25,CCM,Y6,90
199873,16-Jan-25,LRF,L4,78
199873,16-Jan-25,CCM,X3,71
199873,16-Jan-25,CCM,Y4,72
199873,16-Jan-25,CCM,Z5,71
199874,16-Jan-25,LRF,L4,62
199874,16-Jan-25,LRF,L5,65
199874,16-Jan-25,CCM,X5,85
199874,16-Jan-25,CCM,Y6,86
199874,16-Jan-25,CCM,Z7,88
199875,16-Jan-25,LRF,L4,63
199875,16-Jan-25,CCM,X5,72
199875,16-Jan-25,CCM,Y6,71
199875,16-Jan-25,CCM,Z7,67
199876,16-Jan-25,LRF,L4,124
199876,16-Jan-25,LRF,L5,153
199876,16-Jan-25,CCM,Y6,165
199876,16-Jan-25,CCM,X5,161
199876,16-Jan-25,Sequence,Z7R,144
199877,16-Jan-25,LRF,L4,87
199877,16-Jan-25,LRF,L5,135
199877,16-Jan-25,CCM,X5,143
199877,16-Jan-25,CCM,Y5,139
199877,16-Jan-25,CCM,Z5,145
199878,16-Jan-25,LRF,L4,60
199878,16-Jan-25,LRF,L5,55
199878,16-Jan-25,CCM,X5,61
199878,16-Jan-25,CCM,Y6,63
199878,16-Jan-25,CCM,Z7,58
199879,16-Jan-25,LRF,L4,81
199879,16-Jan-25,LRF,L5,165
199879,16-Jan-25,CCM,Y5,156
199879,16-Jan-25,CCM,X5,161
199879,16-Jan-25,CCM,Z5,156
199880,16-Jan-25,LRF,L4,68
199880,16-Jan-25,CCM,X5,82
199880,16-Jan-25,CCM,Y6,81
199880,16-Jan-25,CCM,Z7,84
199881,16-Jan-25,LRF,L4,64
199881,16-Jan-25,LRF,L5,69
199881,16-Jan-25,CCM,X5,85
199881,16-Jan-25,CCM,Y6,82
199881,16-Jan-25,CCM,Z7,85
199882,16-Jan-25,LRF,L4,103
199882,16-Jan-25,LRF,L5,150
199882,16-Jan-25,CCM,X5,159
199882,16-Jan-25,CCM,Y6,158
199882,16-Jan-25,CCM,Z7,156
199883,16-Jan-25,LRF,L4,119
199883,16-Jan-25,LRF,L5,181
199883,16-Jan-25,CCM,X5,151
199883,16-Jan-25,CCM,Y5,153
199883,16-Jan-25,CCM,Z5,152
199884,16-Jan-25,LRF,L4,58
199884,16-Jan-25,LRF,L5,68
199884,17-Jan-25,CCM,X5,70
199884,17-Jan-25,CCM,Y6,71
199884,17-Jan-25,CCM,Z7,67
199885,16-Jan-25,LRF,L4,92
199885,16-Jan-25,LRF,L5,148
199885,16-Jan-25,CCM,X5,142
199885,16-Jan-25,CCM,Y5,143
199885,16-Jan-25,CCM,Z5,141
199886,16-Jan-25,LRF,L4,87
199886,16-Jan-25,LRF,L5,83
199886,16-Jan-25,LRF,L6,85
199886,16-Jan-25,CCM,X5,88
199886,16-Jan-25,CCM,Y5,89
199886,16-Jan-25,CCM,Z5,96
199887,16-Jan-25,LRF,L4,67
199887,16-Jan-25,LRF,L5,64
199887,16-Jan-25,LRF,L6,71
199887,16-Jan-25,CCM,Z5,74
199887,16-Jan-25,CCM,Y5,82
199887,16-Jan-25,CCM,X5,81
199888,16-Jan-25,LRF,L4,143
199888,16-Jan-25,CCM,X5,143
199888,16-Jan-25,CCM,Y5,141
199888,16-Jan-25,CCM,Z5,142
199889,16-Jan-25,LRF,L4,104
199889,16-Jan-25,LRF,L5,139
199889,16-Jan-25,CCM,X5,151
199889,16-Jan-25,CCM,Y5,139
199890,16-Jan-25,LRF,L4,51
199890,16-Jan-25,LRF,L5,58
199890,16-Jan-25,CCM,X5,62
199890,16-Jan-25,CCM,Y5,62
199890,16-Jan-25,CCM,Z5,64
199891,16-Jan-25,LRF,L4,133
199891,16-Jan-25,CCM,X5,135
199891,16-Jan-25,CCM,Y5,137
199891,16-Jan-25,CCM,Z5,138
199892,16-Jan-25,LRF,L4,49
199892,16-Jan-25,LRF,L5,53
199892,17-Jan-25,CCM,X5,64
199892,17-Jan-25,CCM,Y5,63
199892,17-Jan-25,CCM,Z5,60
199893,16-Jan-25,LRF,L4,60
199893,16-Jan-25,LRF,L5,58
199893,17-Jan-25,CCM,X5,68
199893,17-Jan-25,CCM,Y5,64
199893,17-Jan-25,CCM,Z5,70
199894,16-Jan-25,LRF,L4,57
199894,16-Jan-25,LRF,L5,59
199894,17-Jan-25,CCM,X5,64
199894,17-Jan-25,CCM,Y5,63
199894,17-Jan-25,CCM,Z5,66
199895,16-Jan-25,LRF,L4,62
199895,17-Jan-25,CCM,X5,70
199895,17-Jan-25,CCM,Y5,69
199895,17-Jan-25,CCM,Z5,72
199896,16-Jan-25,LRF,L4,68
199896,16-Jan-25,LRF,L5,65
199896,17-Jan-25,CCM,X5,83
199896,17-Jan-25,CCM,Y5,78
199896,17-Jan-25,CCM,Z5,72
199897,16-Jan-25,LRF,L4,49
199897,16-Jan-25,LRF,L5,52
199897,17-Jan-25,CCM,X5,61
199897,17-Jan-25,CCM,Y5,57
199897,17-Jan-25,CCM,Z5,58
199898,16-Jan-25,LRF,L4,74
199898,16-Jan-25,LRF,L5,74
199898,17-Jan-25,CCM,X5,86
199898,17-Jan-25,CCM,Y6,79
199898,17-Jan-25,CCM,Z7,87
199899,16-Jan-25,LRF,L4,59
199899,16-Jan-25,LRF,L5,56
199899,17-Jan-25,CCM,X3,70
199899,17-Jan-25,CCM,Y4,69
199899,17-Jan-25,CCM,Z5,67
199900,16-Jan-25,LRF,L4,59
199900,16-Jan-25,LRF,L5,65
199900,17-Jan-25,CCM,X5,69
199900,17-Jan-25,CCM,Y5,68
199900,17-Jan-25,CCM,Z5,68
199901,16-Jan-25,LRF,L4,78
199901,16-Jan-25,LRF,L5,77
199901,17-Jan-25,CCM,Y6,79
199901,17-Jan-25,CCM,Z7,80
199902,16-Jan-25,LRF,L4,75
199902,16-Jan-25,LRF,L5,73
199902,17-Jan-25,CCM,X5,75
199902,17-Jan-25,CCM,Y6,70
199902,17-Jan-25,CCM,Z7,70
199903,16-Jan-25,LRF,L4,62
199903,16-Jan-25,LRF,L5,63
199903,17-Jan-25,CCM,X5,60
199903,17-Jan-25,CCM,Y6,57
199903,17-Jan-25,CCM,Z7,58
199904,16-Jan-25,LRF,L4,67
199904,16-Jan-25,LRF,L5,66
199904,17-Jan-25,CCM,X5,61
199904,17-Jan-25,CCM,Y6,59
199904,17-Jan-25,CCM,Z7,59
199905,16-Jan-25,LRF,L5,84
199905,17-Jan-25,Sequence,XR5,60
199905,17-Jan-25,Sequence,YR6,65
199905,17-Jan-25,Sequence,ZR7,65
199905,17-Jan-25,CCM,X5,81
199905,17-Jan-25,CCM,Y6,79
199905,17-Jan-25,CCM,Z7,80
199906,16-Jan-25,LRF,L4,61
199906,17-Jan-25,LRF,L5,64
199906,17-Jan-25,CCM,X5,67
199906,17-Jan-25,CCM,Y6,67
199906,17-Jan-25,CCM,Z7,68
199907,17-Jan-25,LRF,L4,53
199907,17-Jan-25,LRF,L5,53
199907,17-Jan-25,CCM,X5,61
199907,17-Jan-25,CCM,Y6,59
199907,17-Jan-25,CCM,Z7,63
199908,17-Jan-25,CCM,X5,70
199908,17-Jan-25,CCM,Y6,71
199908,17-Jan-25,CCM,Z7,74
199909,17-Jan-25,LRF,L4,64
199909,17-Jan-25,LRF,L5,66
199909,17-Jan-25,CCM,X5,79
199909,17-Jan-25,CCM,Y6,80
199909,17-Jan-25,CCM,Z7,80
199910,17-Jan-25,LRF,L4,55
199910,17-Jan-25,CCM,X5,62
199910,17-Jan-25,CCM,Y6,63
199910,17-Jan-25,CCM,Z7,62
199911,17-Jan-25,LRF,L4,54
199911,17-Jan-25,LRF,L5,52
199911,17-Jan-25,CCM,X3,64
199911,17-Jan-25,CCM,Y4,60
199911,17-Jan-25,CCM,Z5,59
199912,17-Jan-25,LRF,L4,115
199912,17-Jan-25,LRF,L5,125
199912,17-Jan-25,CCM,X5,134
199912,17-Jan-25,CCM,Y6,137
199912,17-Jan-25,CCM,Z7,139
199913,17-Jan-25,LRF,L4,101
199913,17-Jan-25,LRF,L5,126
199913,17-Jan-25,CCM,X5,137
199913,17-Jan-25,CCM,Y6,130
199913,20-Jan-25,Sequence,X5,134
199913,20-Jan-25,Sequence,Y5,132
199913,20-Jan-25,Sequence,Z5,138
199914,17-Jan-25,LRF,L4,53
199914,17-Jan-25,LRF,L5,57
199914,17-Jan-25,CCM,X3,64
199914,17-Jan-25,CCM,Z5,71
199914,17-Jan-25,CCM,Y4,60
199915,17-Jan-25,LRF,L4,148
199915,17-Jan-25,LRF,L5,140
199915,17-Jan-25,CCM,X5,144
199915,17-Jan-25,CCM,Y6,142
199915,17-Jan-25,CCM,Z7,144
199915,20-Jan-25,Sequence,X5,139
199915,20-Jan-25,Sequence,Y5,142
199915,20-Jan-25,Sequence,Z5,142
199916,17-Jan-25,LRF,L4,52
199916,17-Jan-25,LRF,L5,55
199916,17-Jan-25,CCM,X5,74
199916,17-Jan-25,CCM,Y6,80
199916,17-Jan-25,CCM,Z7,74
199917,17-Jan-25,LRF,L4,68
199917,17-Jan-25,LRF,L5,82
199917,17-Jan-25,CCM,X5,84
199917,17-Jan-25,CCM,Z7,85
199918,17-Jan-25,LRF,L4,59
199918,17-Jan-25,LRF,L5,58
199918,17-Jan-25,CCM,X3,67
199918,17-Jan-25,CCM,Y4,65
199918,17-Jan-25,CCM,Z5,73
199919,17-Jan-25,LRF,L4,94
199919,17-Jan-25,LRF,L5,83
199919,17-Jan-25,LRF,L6,86
199919,17-Jan-25,CCM,X3,91
199919,17-Jan-25,CCM,Y4,88
199919,17-Jan-25,CCM,Z5,89
199920,17-Jan-25,LRF,L4,64
199920,17-Jan-25,CCM,X5,67
199920,17-Jan-25,CCM,Y6,67
199920,17-Jan-25,CCM,Z7,69
199921,17-Jan-25,LRF,L4,95
199921,17-Jan-25,LRF,L5,99
199921,17-Jan-25,CCM,X3,101
199921,17-Jan-25,CCM,Y4,97
199921,17-Jan-25,CCM,Z5,95
199922,17-Jan-25,LRF,L4,57
199922,17-Jan-25,CCM,X5,74
199922,17-Jan-25,CCM,Y6,71
199922,17-Jan-25,CCM,Z7,72
199923,17-Jan-25,LRF,L4,64
199923,17-Jan-25,CCM,X5,86
199923,17-Jan-25,CCM,Y6,88
199923,17-Jan-25,CCM,Z7,87
199924,17-Jan-25,LRF,L4,94
199924,17-Jan-25,LRF,L5,68
199924,17-Jan-25,LRF,L6,80
199924,17-Jan-25,CCM,X5,75
199924,17-Jan-25,CCM,Y5,76
199924,17-Jan-25,CCM,Z5,74
199925,17-Jan-25,LRF,L4,91
199925,17-Jan-25,LRF,L5,95
199925,17-Jan-25,LRF,L6,78
199925,17-Jan-25,LRF,L7,75
199925,17-Jan-25,LRF,L8,71
199925,18-Jan-25,CCM,X5,80
199925,18-Jan-25,CCM,Y5,81
199926,17-Jan-25,LRF,L4,59
199926,17-Jan-25,LRF,L5,65
199926,17-Jan-25,CCM,X5,67
199926,17-Jan-25,CCM,Y6,66
199926,17-Jan-25,CCM,Z7,70
199927,17-Jan-25,LRF,L4,67
199927,17-Jan-25,CCM,X5,82
199927,17-Jan-25,CCM,Y6,79
199927,17-Jan-25,CCM,Z7,81
199928,17-Jan-25,LRF,L4,57
199928,17-Jan-25,LRF,L5,60
199928,17-Jan-25,CCM,X5,72
199928,17-Jan-25,CCM,Y6,68
199928,17-Jan-25,CCM,Z7,69
199929,17-Jan-25,LRF,L4,58
199929,17-Jan-25,LRF,L5,62
199929,17-Jan-25,CCM,X5,69
199929,17-Jan-25,CCM,Y6,66
199929,17-Jan-25,CCM,Z7,69
199930,17-Jan-25,LRF,L4,110
199930,17-Jan-25,LRF,L4,88
199930,17-Jan-25,LRF,L5,88
199930,18-Jan-25,CCM,X5,98
199930,18-Jan-25,CCM,Y5,91
199931,17-Jan-25,LRF,L4,78
199931,17-Jan-25,LRF,L5,77
199931,17-Jan-25,LRF,L6,78
199931,17-Jan-25,LRF,L7,93
199931,17-Jan-25,LRF,L8,85
199931,17-Jan-25,LRF,L9,79
199931,18-Jan-25,CCM,X5,71
199931,18-Jan-25,CCM,Y6,74
199931,18-Jan-25,CCM,Z7,77
199932,17-Jan-25,LRF,L4,70
199932,18-Jan-25,CCM,X5,76
199932,18-Jan-25,CCM,Y5,69
199932,18-Jan-25,CCM,Z5,68
199933,17-Jan-25,LRF,L4,76
199933,17-Jan-25,LRF,L5,75
199933,17-Jan-25,LRF,L6,78
199933,18-Jan-25,CCM,X5,71
199933,18-Jan-25,CCM,Y6,72
199933,18-Jan-25,CCM,Z7,74
199934,17-Jan-25,LRF,L4,64
199934,17-Jan-25,LRF,L5,66
199934,18-Jan-25,CCM,X5,62
199934,18-Jan-25,CCM,Y5,66
199934,18-Jan-25,CCM,Z5,67
199935,17-Jan-25,LRF,L4,85
199935,17-Jan-25,LRF,L5,64
199935,18-Jan-25,CCM,X5,70
199935,18-Jan-25,CCM,Y5,71
199935,18-Jan-25,CCM,Z5,66
199936,17-Jan-25,LRF,L4,78
199936,17-Jan-25,LRF,L5,81
199936,18-Jan-25,CCM,X5,90
199936,18-Jan-25,CCM,Y6,92
199936,18-Jan-25,CCM,Z7,91
199937,17-Jan-25,LRF,L4,52
199937,17-Jan-25,LRF,L5,53
199937,18-Jan-25,CCM,Z5,52
199937,18-Jan-25,CCM,Y5,56
199937,18-Jan-25,CCM,X5,55
199938,17-Jan-25,LRF,L4,67
199938,17-Jan-25,LRF,L5,65
199938,18-Jan-25,CCM,X5,88
199938,18-Jan-25,CCM,Y6,88
199938,18-Jan-25,CCM,Z7,90
199939,17-Jan-25,LRF,L4,60
199939,17-Jan-25,LRF,L5,64
199939,18-Jan-25,CCM,X5,64
199939,18-Jan-25,CCM,Y5,65
199939,18-Jan-25,CCM,Z5,62
199940,17-Jan-25,LRF,L4,52
199940,18-Jan-25,LRF,L5,52
199940,18-Jan-25,CCM,X5,64
199940,18-Jan-25,CCM,Y5,58
199940,18-Jan-25,CCM,Z5,59
199941,18-Jan-25,LRF,L4,87
199941,18-Jan-25,LRF,L4,64
199941,18-Jan-25,LRF,L5,65
199941,18-Jan-25,CCM,X5,80
199941,18-Jan-25,CCM,Y6,83
199942,18-Jan-25,LRF,L4,58
199942,18-Jan-25,LRF,L4,45
199942,18-Jan-25,CCM,X5,59
199942,18-Jan-25,CCM,Y6,56
199943,18-Jan-25,LRF,L4,51
199943,18-Jan-25,LRF,L5,49
199943,18-Jan-25,CCM,X5,57
199943,18-Jan-25,CCM,Y6,54
199943,18-Jan-25,CCM,Z7,54
199944,18-Jan-25,LRF,L4,57
199944,18-Jan-25,LRF,L5,55
199944,18-Jan-25,CCM,X5,72
199944,18-Jan-25,CCM,Z7,72
199945,18-Jan-25,LRF,L4,45
199945,18-Jan-25,LRF,L5,48
199945,18-Jan-25,CCM,Z7,61
199945,18-Jan-25,CCM,Y6,61
199945,18-Jan-25,CCM,X5,57
199946,18-Jan-25,LRF,L4,59
199946,18-Jan-25,LRF,L5,64
199946,18-Jan-25,CCM,X5,76
199946,18-Jan-25,CCM,Z7,77
199947,18-Jan-25,LRF,L4,50
199947,18-Jan-25,LRF,L5,49
199947,18-Jan-25,CCM,X5,60
199947,18-Jan-25,CCM,Y6,59
199947,18-Jan-25,CCM,Z7,61
199948,18-Jan-25,LRF,L4,58
199948,18-Jan-25,LRF,L5,65
199948,18-Jan-25,CCM,X5,84
199948,18-Jan-25,CCM,Y6,83
199949,18-Jan-25,LRF,L4,67
199949,18-Jan-25,LRF,L5,65
199949,18-Jan-25,LRF,L6,67
199949,18-Jan-25,CCM,X5,91
199949,18-Jan-25,CCM,Y6,89
199950,18-Jan-25,LRF,L4,53
199950,18-Jan-25,LRF,L5,60
199950,18-Jan-25,CCM,X5,66
199950,18-Jan-25,CCM,Z7,67
199950,18-Jan-25,CCM,Y6,66
199951,18-Jan-25,LRF,L4,67
199951,18-Jan-25,CCM,X5,79
199951,18-Jan-25,CCM,Y6,83
199951,18-Jan-25,CCM,Z7,82
199952,18-Jan-25,LRF,L4,49
199952,18-Jan-25,LRF,L5,71
199952,18-Jan-25,CCM,X5,102
199952,18-Jan-25,CCM,Y6,92
199952,18-Jan-25,CCM,Z7,97
199953,18-Jan-25,LRF,L4,68
199953,18-Jan-25,LRF,L5,72
199953,18-Jan-25,CCM,X3,95
199953,18-Jan-25,CCM,Y4,97
199953,18-Jan-25,CCM,Z5,94
199954,18-Jan-25,LRF,L4,89
199954,18-Jan-25,LRF,L5,80
199954,18-Jan-25,LRF,L6,75
199954,18-Jan-25,CCM,X3,101
199954,18-Jan-25,CCM,Y4,100
199954,18-Jan-25,CCM,Z5,98
199955,18-Jan-25,LRF,L4,66
199955,18-Jan-25,CCM,X5,74
199955,18-Jan-25,CCM,Y6,72
199955,18-Jan-25,CCM,Z7,66
199956,18-Jan-25,LRF,L4,69
199956,18-Jan-25,LRF,L5,68
199956,18-Jan-25,CCM,X3,87
199956,18-Jan-25,CCM,Y4,89
199956,18-Jan-25,CCM,Z5,91
199957,18-Jan-25,LRF,L4,62
199957,18-Jan-25,LRF,L5,55
199957,18-Jan-25,CCM,X5,62
199957,18-Jan-25,CCM,Y6,65
199957,18-Jan-25,CCM,Z7,62
199958,18-Jan-25,LRF,L4,69
199958,18-Jan-25,LRF,L5,53
199958,18-Jan-25,LRF,L6,50
199958,18-Jan-25,CCM,X5,73
199958,18-Jan-25,CCM,Y6,68
199958,18-Jan-25,CCM,Z7,68
199958,22-Jan-25,Sequence,XL,73
199958,22-Jan-25,Sequence,YL,69
199958,22-Jan-25,Sequence,ZL,73
199959,18-Jan-25,LRF,L4,65
199959,18-Jan-25,LRF,L5,67
199959,19-Jan-25,CCM,X5,66
199959,19-Jan-25,CCM,Y5,66
199960,18-Jan-25,LRF,L4,50
199960,18-Jan-25,CCM,X5,57
199960,18-Jan-25,CCM,Y6,58
199960,18-Jan-25,CCM,Z7,57
199960,19-Jan-25,Sequence,X5,65
199960,19-Jan-25,Sequence,Y6,68
199960,19-Jan-25,Sequence,Z7,69
199961,18-Jan-25,LRF,L4,90
199961,18-Jan-25,LRF,L5,65
199961,18-Jan-25,LRF,L5,78
199961,18-Jan-25,LRF,L6,81
199961,18-Jan-25,LRF,L7,79
199961,19-Jan-25,CCM,X5,78
199961,19-Jan-25,CCM,Y5,76
199962,18-Jan-25,LRF,L4,64
199962,18-Jan-25,LRF,L5,67
199962,18-Jan-25,CCM,X5,77
199962,18-Jan-25,CCM,Y6,78
199962,18-Jan-25,CCM,Z7,77
199963,18-Jan-25,LRF,L4,69
199963,18-Jan-25,LRF,L5,68
199963,18-Jan-25,LRF,L6,69
199963,19-Jan-25,CCM,X5,81
199963,19-Jan-25,CCM,Y5,83
199964,18-Jan-25,LRF,L5,68
199964,18-Jan-25,LRF,L6,71
199964,18-Jan-25,CCM,X5,76
199964,18-Jan-25,CCM,Y5,77
199964,18-Jan-25,CCM,Z5,83
199965,18-Jan-25,LRF,L4,75
199965,18-Jan-25,LRF,L5,77
199965,19-Jan-25,CCM,X3,86
199965,19-Jan-25,CCM,Z3,85
199966,18-Jan-25,LRF,L4,64
199966,18-Jan-25,LRF,L5,66
199966,18-Jan-25,CCM,X5,82
199966,18-Jan-25,CCM,Y5,80
199966,18-Jan-25,CCM,Z5,82
199967,18-Jan-25,LRF,L4,80
199967,18-Jan-25,LRF,L5,66
199967,19-Jan-25,CCM,Y3,86
199967,19-Jan-25,CCM,Z3,84
199968,18-Jan-25,LRF,L4,74
199968,18-Jan-25,LRF,L5,65
199968,19-Jan-25,CCM,X5,70
199968,19-Jan-25,CCM,Y5,73
199969,18-Jan-25,LRF,L4,56
199969,18-Jan-25,LRF,L5,59
199969,19-Jan-25,CCM,X5,68
199969,19-Jan-25,CCM,Y5,67
199969,19-Jan-25,CCM,Z5,65
199970,18-Jan-25,LRF,L4,57
199970,18-Jan-25,LRF,L5,67
199970,19-Jan-25,CCM,X5,75
199970,19-Jan-25,CCM,Y5,72
199970,19-Jan-25,CCM,Z5,74
199971,18-Jan-25,LRF,L4,77
199971,18-Jan-25,LRF,L5,70
199971,19-Jan-25,CCM,X5,90
199971,19-Jan-25,CCM,Y5,84
199971,19-Jan-25,CCM,Z5,89
199972,18-Jan-25,LRF,L4,80
199972,18-Jan-25,LRF,L5,64
199972,18-Jan-25,LRF,L6,59
199972,19-Jan-25,CCM,X5,64
199972,19-Jan-25,CCM,Y5,74
199972,21-Jan-25,LRF,L4,62
199973,18-Jan-25,LRF,L4,61
199973,18-Jan-25,LRF,L5,59
199973,19-Jan-25,CCM,X5,59
199973,19-Jan-25,CCM,Y5,61
199973,19-Jan-25,CCM,Z5,58
199974,18-Jan-25,LRF,L4,65
